date,platform_en,channel_en,campaign_name,ad_group,creative_type_en,target_audience_en,plan_tier,impressions,clicks,conversions,cost,revenue,ctr,cvr,cpc,cpa,roi
2025-02-07,Tencent Ads,Search Ads,Campaign_043,AdGroup_073,Image & Text,Male 25-34,High Performer,30028,2110,249,10447.47,34002.48,0.0703,0.118,4.9514,41.9577,3.2546
2025-02-08,Tencent Ads,Search Ads,Campaign_043,AdGroup_011,Image & Text,Male 25-34,High Performer,25406,1460,159,6889.37,19511.53,0.0575,0.1089,4.7187,43.3294,2.8321
2025-02-09,Tencent Ads,Search Ads,Campaign_043,AdGroup_089,Image & Text,Male 25-34,High Performer,17230,995,95,5119.93,12972.76,0.0577,0.0955,5.1457,53.894,2.5338
2025-02-10,Tencent Ads,Search Ads,Campaign_043,AdGroup_021,Image & Text,Male 25-34,High Performer,29500,1676,162,7701.14,19051.96,0.0568,0.0967,4.595,47.5379,2.4739
2025-02-11,Tencent Ads,Search Ads,Campaign_043,AdGroup_007,Image & Text,Male 25-34,High Performer,32264,2144,214,10671.11,26496.58,0.0665,0.0998,4.9772,49.865,2.483
2025-02-12,Tencent Ads,Search Ads,Campaign_043,AdGroup_042,Image & Text,Male 25-34,High Performer,17745,1262,143,6434.13,19654.3,0.0711,0.1133,5.0984,44.9939,3.0547
2025-02-13,Tencent Ads,Search Ads,Campaign_043,AdGroup_016,Image & Text,Male 25-34,High Performer,22765,1301,157,7160.66,21459.76,0.0571,0.1207,5.504,45.6093,2.9969
2025-02-14,Tencent Ads,Search Ads,Campaign_043,AdGroup_059,Image & Text,Male 25-34,High Performer,25288,1786,201,9347.23,24918.93,0.0706,0.1125,5.2336,46.5036,2.6659
2025-02-15,Tencent Ads,Search Ads,Campaign_043,AdGroup_016,Image & Text,Male 25-34,High Performer,19663,1187,124,5828.7,15506.51,0.0604,0.1045,4.9104,47.0056,2.6604
2025-02-16,Tencent Ads,Search Ads,Campaign_043,AdGroup_051,Image & Text,Male 25-34,High Performer,33839,1916,181,9870.82,22614.34,0.0566,0.0945,5.1518,54.5349,2.291
2025-02-17,Tencent Ads,Search Ads,Campaign_043,AdGroup_038,Image & Text,Male 25-34,High Performer,34286,2095,203,11187.76,25358.14,0.0611,0.0969,5.3402,55.1121,2.2666
2025-02-18,Tencent Ads,Search Ads,Campaign_043,AdGroup_055,Image & Text,Male 25-34,High Performer,36864,2241,251,10319.82,31466.45,0.0608,0.112,4.605,41.1148,3.0491
2025-02-19,Tencent Ads,Search Ads,Campaign_043,AdGroup_085,Image & Text,Male 25-34,High Performer,31063,2106,218,9646.16,27406.7,0.0678,0.1035,4.5803,44.2484,2.8412
2025-02-20,Tencent Ads,Search Ads,Campaign_043,AdGroup_098,Image & Text,Male 25-34,High Performer,26504,1593,195,7181.11,25575.83,0.0601,0.1224,4.5079,36.8262,3.5615
2025-02-21,Tencent Ads,Search Ads,Campaign_043,AdGroup_093,Image & Text,Male 25-34,High Performer,43905,2526,284,11518.86,34907.34,0.0575,0.1124,4.5601,40.5594,3.0305
2025-02-22,Tencent Ads,Search Ads,Campaign_043,AdGroup_025,Image & Text,Male 25-34,High Performer,22063,1252,154,6018.6,19305.11,0.0567,0.123,4.8072,39.0818,3.2076
2025-02-23,Tencent Ads,Search Ads,Campaign_043,AdGroup_081,Image & Text,Male 25-34,High Performer,18803,1312,149,6030.54,17569.15,0.0698,0.1136,4.5964,40.4734,2.9134
2025-02-24,Tencent Ads,Search Ads,Campaign_043,AdGroup_059,Image & Text,Male 25-34,High Performer,31499,1799,202,12595.6,19630.38,0.0571,0.1123,7.0014,62.3545,1.5585
2025-02-25,Tencent Ads,Search Ads,Campaign_043,AdGroup_099,Image & Text,Male 25-34,High Performer,16141,961,112,5151.69,14472.57,0.0595,0.1165,5.3608,45.9972,2.8093
2025-02-26,Tencent Ads,Search Ads,Campaign_043,AdGroup_098,Image & Text,Male 25-34,High Performer,20674,1377,156,7278.53,18559.61,0.0666,0.1133,5.2858,46.6572,2.5499
2025-02-27,Tencent Ads,Search Ads,Campaign_043,AdGroup_082,Image & Text,Male 25-34,High Performer,26365,1750,208,8449.69,24436.74,0.0664,0.1189,4.8284,40.6235,2.892
2025-02-28,Tencent Ads,Search Ads,Campaign_043,AdGroup_026,Image & Text,Male 25-34,High Performer,30140,2105,244,10554.06,33447.92,0.0698,0.1159,5.0138,43.2543,3.1692
2025-03-01,Tencent Ads,Search Ads,Campaign_043,AdGroup_056,Image & Text,Male 25-34,High Performer,37604,2219,259,10543.34,35405.59,0.059,0.1167,4.7514,40.7079,3.3581
2025-03-02,Tencent Ads,Search Ads,Campaign_043,AdGroup_015,Image & Text,Male 25-34,High Performer,25537,1766,201,8181.42,26771.83,0.0692,0.1138,4.6327,40.7036,3.2723
2025-03-03,Tencent Ads,Search Ads,Campaign_043,AdGroup_012,Image & Text,Male 25-34,High Performer,21519,1334,161,6396.74,19165.89,0.062,0.1207,4.7952,39.7313,2.9962
2025-03-04,Tencent Ads,Search Ads,Campaign_043,AdGroup_080,Image & Text,Male 25-34,High Performer,19639,1142,130,5920.75,16195.86,0.0581,0.1138,5.1845,45.5442,2.7354
2025-03-05,Tencent Ads,Search Ads,Campaign_043,AdGroup_009,Image & Text,Male 25-34,High Performer,29355,1750,195,7795.87,25671.72,0.0596,0.1114,4.4548,39.9788,3.293
2025-03-06,Tencent Ads,Search Ads,Campaign_043,AdGroup_060,Image & Text,Male 25-34,High Performer,16179,1116,111,4979.04,13938.34,0.069,0.0995,4.4615,44.8562,2.7994
2025-03-07,Tencent Ads,Search Ads,Campaign_043,AdGroup_092,Image & Text,Male 25-34,High Performer,27240,1767,197,9398.38,25195.81,0.0649,0.1115,5.3188,47.7075,2.6809
2025-03-08,Tencent Ads,Search Ads,Campaign_043,AdGroup_039,Image & Text,Male 25-34,High Performer,45483,2885,279,14867.62,35844.12,0.0634,0.0967,5.1534,53.289,2.4109
2025-03-09,Tencent Ads,Search Ads,Campaign_043,AdGroup_071,Image & Text,Male 25-34,High Performer,29730,2127,261,11711.33,31326.2,0.0715,0.1227,5.506,44.871,2.6749
2025-03-10,Tencent Ads,Search Ads,Campaign_043,AdGroup_003,Image & Text,Male 25-34,High Performer,25548,1642,158,8265.35,21143.14,0.0643,0.0962,5.0337,52.3123,2.558
2025-03-11,Tencent Ads,Search Ads,Campaign_043,AdGroup_030,Image & Text,Male 25-34,High Performer,25193,1703,204,8050.59,24895.91,0.0676,0.1198,4.7273,39.4637,3.0924
2025-03-12,Tencent Ads,Search Ads,Campaign_043,AdGroup_014,Image & Text,Male 25-34,High Performer,28561,1764,200,8406.32,25837.99,0.0618,0.1134,4.7655,42.0316,3.0736
2025-03-13,Tencent Ads,Search Ads,Campaign_043,AdGroup_060,Image & Text,Male 25-34,High Performer,18138,1278,139,7901.48,10771.06,0.0705,0.1088,6.1827,56.8452,1.3632
2025-03-14,Tencent Ads,Search Ads,Campaign_043,AdGroup_075,Image & Text,Male 25-34,High Performer,31699,1862,229,8993.71,28592.96,0.0587,0.123,4.8301,39.2738,3.1792
2025-03-15,Tencent Ads,Search Ads,Campaign_043,AdGroup_037,Image & Text,Male 25-34,High Performer,25637,1471,175,6889.68,22430.85,0.0574,0.119,4.6837,39.3696,3.2557
2025-03-16,Tencent Ads,Search Ads,Campaign_043,AdGroup_040,Image & Text,Male 25-34,High Performer,47433,2911,361,14889.6,42318.82,0.0614,0.124,5.1149,41.2454,2.8422
2025-03-17,Tencent Ads,Search Ads,Campaign_043,AdGroup_038,Image & Text,Male 25-34,High Performer,36489,2462,236,12906.99,30175.52,0.0675,0.0959,5.2425,54.6906,2.3379
2025-03-18,Tencent Ads,Search Ads,Campaign_043,AdGroup_057,Image & Text,Male 25-34,High Performer,36400,2272,238,10119.39,28623.46,0.0624,0.1048,4.454,42.5184,2.8286
2025-03-19,Tencent Ads,Search Ads,Campaign_043,AdGroup_086,Image & Text,Male 25-34,High Performer,34143,2254,240,12177.04,30668.98,0.066,0.1065,5.4024,50.7377,2.5186
2025-03-20,Tencent Ads,Search Ads,Campaign_043,AdGroup_064,Image & Text,Male 25-34,High Performer,40616,2430,303,16561.29,30912.08,0.0598,0.1247,6.8153,54.6577,1.8665
2025-03-21,Tencent Ads,Search Ads,Campaign_043,AdGroup_026,Image & Text,Male 25-34,High Performer,22870,1381,145,6908.4,19875.11,0.0604,0.105,5.0025,47.6441,2.8769
2025-03-22,Tencent Ads,Search Ads,Campaign_043,AdGroup_079,Image & Text,Male 25-34,High Performer,44428,2962,362,14923.24,45507.4,0.0667,0.1222,5.0382,41.2244,3.0494
2025-03-23,Tencent Ads,Search Ads,Campaign_043,AdGroup_008,Image & Text,Male 25-34,High Performer,29340,1689,203,9279.27,25453.24,0.0576,0.1202,5.4939,45.7107,2.743
2025-03-24,Tencent Ads,Search Ads,Campaign_043,AdGroup_012,Image & Text,Male 25-34,High Performer,24431,1659,180,7948.78,21434.53,0.0679,0.1085,4.7913,44.1599,2.6966
2025-03-25,Tencent Ads,Search Ads,Campaign_043,AdGroup_012,Image & Text,Male 25-34,High Performer,15740,1026,119,5499.37,15034.75,0.0652,0.116,5.36,46.2132,2.7339
2025-03-26,Tencent Ads,Search Ads,Campaign_043,AdGroup_080,Image & Text,Male 25-34,High Performer,22249,1401,162,6798.37,20604.34,0.063,0.1156,4.8525,41.9652,3.0308
2025-03-27,Tencent Ads,Search Ads,Campaign_043,AdGroup_024,Image & Text,Male 25-34,High Performer,32481,1870,191,9477.87,23610.27,0.0576,0.1021,5.0684,49.6224,2.4911
2025-03-28,Tencent Ads,Search Ads,Campaign_043,AdGroup_011,Image & Text,Male 25-34,High Performer,33056,2131,204,10830.91,27684.0,0.0645,0.0957,5.0825,53.0927,2.556
2025-03-29,Tencent Ads,Search Ads,Campaign_043,AdGroup_050,Image & Text,Male 25-34,High Performer,23615,1600,150,7537.74,20111.36,0.0678,0.0938,4.7111,50.2516,2.6681
2025-03-30,Tencent Ads,Search Ads,Campaign_043,AdGroup_075,Image & Text,Male 25-34,High Performer,23269,1376,147,6919.17,17249.59,0.0591,0.1068,5.0285,47.0692,2.493
2025-03-31,Tencent Ads,Search Ads,Campaign_043,AdGroup_049,Image & Text,Male 25-34,High Performer,21602,1378,161,6900.58,19092.94,0.0638,0.1168,5.0077,42.8607,2.7669
2025-01-01,Kwai Ads,Feed Ads,Campaign_044,AdGroup_044,Live Clip,New Users,Low Efficiency,13551,330,17,2364.46,891.16,0.0244,0.0515,7.165,139.0859,0.3769
2025-01-02,Kwai Ads,Feed Ads,Campaign_044,AdGroup_057,Live Clip,New Users,Low Efficiency,19483,454,18,3226.65,904.15,0.0233,0.0396,7.1072,179.2583,0.2802
2025-01-03,Kwai Ads,Feed Ads,Campaign_044,AdGroup_098,Live Clip,New Users,Low Efficiency,17182,460,19,3298.79,1002.29,0.0268,0.0413,7.1713,173.6205,0.3038
2025-01-04,Kwai Ads,Feed Ads,Campaign_044,AdGroup_032,Live Clip,New Users,Low Efficiency,11314,283,12,1915.86,618.82,0.025,0.0424,6.7698,159.655,0.323
2025-01-05,Kwai Ads,Feed Ads,Campaign_044,AdGroup_071,Live Clip,New Users,Low Efficiency,13958,372,18,3063.23,565.17,0.0267,0.0484,8.2345,170.1794,0.1845
2025-01-06,Kwai Ads,Feed Ads,Campaign_044,AdGroup_032,Live Clip,New Users,Low Efficiency,18587,485,20,3205.02,1017.15,0.0261,0.0412,6.6083,160.251,0.3174
2025-01-07,Kwai Ads,Feed Ads,Campaign_044,AdGroup_045,Live Clip,New Users,Low Efficiency,12416,326,15,2075.01,842.97,0.0263,0.046,6.3651,138.334,0.4062
2025-01-08,Kwai Ads,Feed Ads,Campaign_044,AdGroup_022,Live Clip,New Users,Low Efficiency,13168,363,18,2679.1,919.09,0.0276,0.0496,7.3804,148.8389,0.3431
2025-01-09,Kwai Ads,Feed Ads,Campaign_044,AdGroup_074,Live Clip,New Users,Low Efficiency,12012,296,13,2304.03,467.45,0.0246,0.0439,7.7839,177.2331,0.2029
2025-01-10,Kwai Ads,Feed Ads,Campaign_044,AdGroup_079,Live Clip,New Users,Low Efficiency,16821,439,21,2964.89,1183.32,0.0261,0.0478,6.7537,141.1852,0.3991
2025-01-11,Kwai Ads,Feed Ads,Campaign_044,AdGroup_022,Live Clip,New Users,Low Efficiency,14168,390,15,2852.3,834.38,0.0275,0.0385,7.3136,190.1533,0.2925
2025-01-12,Kwai Ads,Feed Ads,Campaign_044,AdGroup_003,Live Clip,New Users,Low Efficiency,13484,306,14,2123.89,788.82,0.0227,0.0458,6.9408,151.7064,0.3714
2025-01-13,Kwai Ads,Feed Ads,Campaign_044,AdGroup_052,Live Clip,New Users,Low Efficiency,13716,378,18,2621.37,912.3,0.0276,0.0476,6.9348,145.6317,0.348
2025-01-14,Kwai Ads,Feed Ads,Campaign_044,AdGroup_005,Live Clip,New Users,Low Efficiency,13986,333,12,3027.49,383.4,0.0238,0.036,9.0916,252.2908,0.1266
2025-01-15,Kwai Ads,Feed Ads,Campaign_044,AdGroup_054,Live Clip,New Users,Low Efficiency,11623,286,11,2087.52,613.83,0.0246,0.0385,7.299,189.7745,0.294
2025-01-16,Kwai Ads,Feed Ads,Campaign_044,AdGroup_053,Live Clip,New Users,Low Efficiency,23903,680,29,4691.49,1572.84,0.0284,0.0426,6.8992,161.7755,0.3353
2025-01-17,Kwai Ads,Feed Ads,Campaign_044,AdGroup_006,Live Clip,New Users,Low Efficiency,15393,382,15,2816.99,821.55,0.0248,0.0393,7.3743,187.7993,0.2916
2025-01-18,Kwai Ads,Feed Ads,Campaign_044,AdGroup_003,Live Clip,New Users,Low Efficiency,22924,612,29,4182.11,1552.83,0.0267,0.0474,6.8335,144.2107,0.3713
2025-01-19,Kwai Ads,Feed Ads,Campaign_044,AdGroup_025,Live Clip,New Users,Low Efficiency,16936,459,20,3228.29,1151.28,0.0271,0.0436,7.0333,161.4145,0.3566
2025-01-20,Kwai Ads,Feed Ads,Campaign_044,AdGroup_042,Live Clip,New Users,Low Efficiency,13001,347,17,2574.42,940.72,0.0267,0.049,7.4191,151.4365,0.3654
2025-01-21,Kwai Ads,Feed Ads,Campaign_044,AdGroup_022,Live Clip,New Users,Low Efficiency,13755,332,12,2231.67,650.31,0.0241,0.0361,6.7219,185.9725,0.2914
2025-01-22,Kwai Ads,Feed Ads,Campaign_044,AdGroup_085,Live Clip,New Users,Low Efficiency,16672,392,16,2419.29,862.01,0.0235,0.0408,6.1717,151.2056,0.3563
2025-01-23,Kwai Ads,Feed Ads,Campaign_044,AdGroup_048,Live Clip,New Users,Low Efficiency,14936,414,20,2922.77,1142.84,0.0277,0.0483,7.0598,146.1385,0.391
2025-01-24,Kwai Ads,Feed Ads,Campaign_044,AdGroup_072,Live Clip,New Users,Low Efficiency,15794,433,20,2761.54,1143.35,0.0274,0.0462,6.3777,138.077,0.414
2025-01-25,Kwai Ads,Feed Ads,Campaign_044,AdGroup_094,Live Clip,New Users,Low Efficiency,18767,511,23,3599.54,1270.06,0.0272,0.045,7.0441,156.5017,0.3528
2025-01-26,Kwai Ads,Feed Ads,Campaign_044,AdGroup_061,Live Clip,New Users,Low Efficiency,17779,457,18,3469.07,975.09,0.0257,0.0394,7.591,192.7261,0.2811
2025-01-27,Kwai Ads,Feed Ads,Campaign_044,AdGroup_091,Live Clip,New Users,Low Efficiency,14446,387,15,2778.4,749.5,0.0268,0.0388,7.1793,185.2267,0.2698
2025-01-28,Kwai Ads,Feed Ads,Campaign_044,AdGroup_041,Live Clip,New Users,Low Efficiency,18164,510,23,3635.47,1300.64,0.0281,0.0451,7.1284,158.0639,0.3578
2025-01-29,Kwai Ads,Feed Ads,Campaign_044,AdGroup_029,Live Clip,New Users,Low Efficiency,18042,469,18,2997.24,1023.89,0.026,0.0384,6.3907,166.5133,0.3416
2025-01-30,Kwai Ads,Feed Ads,Campaign_044,AdGroup_013,Live Clip,New Users,Low Efficiency,19610,561,25,3541.04,1435.03,0.0286,0.0446,6.312,141.6416,0.4053
2025-01-31,Kwai Ads,Feed Ads,Campaign_044,AdGroup_075,Live Clip,New Users,Low Efficiency,8681,248,12,1686.63,701.23,0.0286,0.0484,6.8009,140.5525,0.4158
2025-02-01,Kwai Ads,Feed Ads,Campaign_044,AdGroup_039,Live Clip,New Users,Low Efficiency,17962,510,20,3857.37,1115.49,0.0284,0.0392,7.5635,192.8685,0.2892
2025-02-02,Kwai Ads,Feed Ads,Campaign_044,AdGroup_028,Live Clip,New Users,Low Efficiency,15030,353,15,2510.39,852.27,0.0235,0.0425,7.1116,167.3593,0.3395
2025-02-03,Kwai Ads,Feed Ads,Campaign_044,AdGroup_007,Live Clip,New Users,Low Efficiency,11103,269,10,1798.63,523.73,0.0242,0.0372,6.6864,179.863,0.2912
2025-02-04,Kwai Ads,Feed Ads,Campaign_044,AdGroup_076,Live Clip,New Users,Low Efficiency,11504,263,12,2818.07,378.12,0.0229,0.0456,10.7151,234.8392,0.1342
2025-02-05,Kwai Ads,Feed Ads,Campaign_044,AdGroup_087,Live Clip,New Users,Low Efficiency,22301,637,31,4276.39,1697.77,0.0286,0.0487,6.7133,137.9481,0.397
2025-02-06,Kwai Ads,Feed Ads,Campaign_044,AdGroup_081,Live Clip,New Users,Low Efficiency,10677,281,12,1733.8,609.17,0.0263,0.0427,6.1701,144.4833,0.3513
2025-02-07,Kwai Ads,Feed Ads,Campaign_044,AdGroup_085,Live Clip,New Users,Low Efficiency,9701,269,11,2047.99,568.17,0.0277,0.0409,7.6133,186.1809,0.2774
2025-02-08,Kwai Ads,Feed Ads,Campaign_044,AdGroup_008,Live Clip,New Users,Low Efficiency,16900,406,18,2833.78,930.81,0.024,0.0443,6.9798,157.4322,0.3285
2025-02-09,Kwai Ads,Feed Ads,Campaign_044,AdGroup_027,Live Clip,New Users,Low Efficiency,21214,583,29,3644.73,1633.57,0.0275,0.0497,6.2517,125.6803,0.4482
2025-02-10,Kwai Ads,Feed Ads,Campaign_044,AdGroup_040,Live Clip,New Users,Low Efficiency,24413,552,25,4187.67,1387.6,0.0226,0.0453,7.5864,167.5068,0.3314
2025-02-11,Kwai Ads,Feed Ads,Campaign_044,AdGroup_032,Live Clip,New Users,Low Efficiency,16080,445,17,2815.78,863.97,0.0277,0.0382,6.3276,165.6341,0.3068
2025-02-12,Kwai Ads,Feed Ads,Campaign_044,AdGroup_035,Live Clip,New Users,Low Efficiency,12794,333,13,2257.9,670.51,0.026,0.039,6.7805,173.6846,0.297
2025-02-13,Kwai Ads,Feed Ads,Campaign_044,AdGroup_064,Live Clip,New Users,Low Efficiency,19672,550,28,3796.07,1589.76,0.028,0.0509,6.9019,135.5739,0.4188
2025-02-14,Kwai Ads,Feed Ads,Campaign_044,AdGroup_012,Live Clip,New Users,Low Efficiency,11308,283,13,1844.31,716.53,0.025,0.0459,6.517,141.87,0.3885
2025-02-15,Kwai Ads,Feed Ads,Campaign_044,AdGroup_080,Live Clip,New Users,Low Efficiency,34376,948,47,6381.78,2467.41,0.0276,0.0496,6.7318,135.7826,0.3866
2025-02-16,Kwai Ads,Feed Ads,Campaign_044,AdGroup_039,Live Clip,New Users,Low Efficiency,22676,552,22,3841.29,1203.03,0.0243,0.0399,6.9589,174.6041,0.3132
2025-02-17,Kwai Ads,Feed Ads,Campaign_044,AdGroup_022,Live Clip,New Users,Low Efficiency,13484,322,14,2314.74,801.14,0.0239,0.0435,7.1886,165.3386,0.3461
2025-02-18,Kwai Ads,Feed Ads,Campaign_044,AdGroup_026,Live Clip,New Users,Low Efficiency,13962,383,16,2372.27,811.73,0.0274,0.0418,6.1939,148.2669,0.3422
2025-02-19,Kwai Ads,Feed Ads,Campaign_044,AdGroup_026,Live Clip,New Users,Low Efficiency,17253,423,17,2692.23,873.84,0.0245,0.0402,6.3646,158.3665,0.3246
2025-02-20,Kwai Ads,Feed Ads,Campaign_044,AdGroup_061,Live Clip,New Users,Low Efficiency,14798,349,15,2494.43,837.28,0.0236,0.043,7.1474,166.2953,0.3357
2025-02-21,Kwai Ads,Feed Ads,Campaign_044,AdGroup_081,Live Clip,New Users,Low Efficiency,16748,406,18,2949.22,1038.89,0.0242,0.0443,7.2641,163.8456,0.3523
2025-02-22,Kwai Ads,Feed Ads,Campaign_044,AdGroup_091,Live Clip,New Users,Low Efficiency,15473,393,19,2887.23,985.89,0.0254,0.0483,7.3466,151.9595,0.3415
2025-02-23,Kwai Ads,Feed Ads,Campaign_044,AdGroup_091,Live Clip,New Users,Low Efficiency,20058,510,20,3604.73,1151.03,0.0254,0.0392,7.0681,180.2365,0.3193
2025-02-24,Kwai Ads,Feed Ads,Campaign_044,AdGroup_050,Live Clip,New Users,Low Efficiency,17845,499,21,3202.02,1204.43,0.028,0.0421,6.4169,152.4771,0.3761
2025-02-25,Kwai Ads,Feed Ads,Campaign_044,AdGroup_078,Live Clip,New Users,Low Efficiency,13919,348,16,2490.26,797.92,0.025,0.046,7.1559,155.6413,0.3204
2025-02-26,Kwai Ads,Feed Ads,Campaign_044,AdGroup_049,Live Clip,New Users,Low Efficiency,17297,436,21,2730.17,1188.72,0.0252,0.0482,6.2619,130.0081,0.4354
2025-02-27,Kwai Ads,Feed Ads,Campaign_044,AdGroup_020,Live Clip,New Users,Low Efficiency,14288,350,16,2583.21,809.55,0.0245,0.0457,7.3806,161.4506,0.3134
2025-02-28,Kwai Ads,Feed Ads,Campaign_044,AdGroup_033,Live Clip,New Users,Low Efficiency,15443,349,15,2498.91,813.96,0.0226,0.043,7.1602,166.594,0.3257
2025-03-01,Kwai Ads,Feed Ads,Campaign_044,AdGroup_053,Live Clip,New Users,Low Efficiency,10833,283,13,1848.39,741.89,0.0261,0.0459,6.5314,142.1838,0.4014
2025-03-02,Kwai Ads,Feed Ads,Campaign_044,AdGroup_082,Live Clip,New Users,Low Efficiency,21540,576,28,3821.86,1566.47,0.0267,0.0486,6.6352,136.495,0.4099
2025-03-03,Kwai Ads,Feed Ads,Campaign_044,AdGroup_049,Live Clip,New Users,Low Efficiency,15453,408,17,2906.16,877.25,0.0264,0.0417,7.1229,170.9506,0.3019
2025-03-04,Kwai Ads,Feed Ads,Campaign_044,AdGroup_065,Live Clip,New Users,Low Efficiency,18734,437,19,2742.56,964.51,0.0233,0.0435,6.2759,144.3453,0.3517
2025-03-05,Kwai Ads,Feed Ads,Campaign_044,AdGroup_059,Live Clip,New Users,Low Efficiency,15847,371,16,2431.46,827.26,0.0234,0.0431,6.5538,151.9662,0.3402
2025-03-06,Kwai Ads,Feed Ads,Campaign_044,AdGroup_043,Live Clip,New Users,Low Efficiency,15318,389,18,2393.91,984.75,0.0254,0.0463,6.154,132.995,0.4114
2025-03-07,Kwai Ads,Feed Ads,Campaign_044,AdGroup_076,Live Clip,New Users,Low Efficiency,16312,390,15,2891.8,789.11,0.0239,0.0385,7.4149,192.7867,0.2729
2025-03-08,Kwai Ads,Feed Ads,Campaign_044,AdGroup_074,Live Clip,New Users,Low Efficiency,10019,242,12,1734.22,666.49,0.0242,0.0496,7.1662,144.5183,0.3843
2025-03-09,Kwai Ads,Feed Ads,Campaign_044,AdGroup_087,Live Clip,New Users,Low Efficiency,22749,552,24,3677.26,1299.85,0.0243,0.0435,6.6617,153.2192,0.3535
2025-03-10,Kwai Ads,Feed Ads,Campaign_044,AdGroup_005,Live Clip,New Users,Low Efficiency,14389,368,15,2449.32,808.71,0.0256,0.0408,6.6558,163.288,0.3302
2025-03-11,Kwai Ads,Feed Ads,Campaign_044,AdGroup_020,Live Clip,New Users,Low Efficiency,16150,452,23,3169.44,1210.16,0.028,0.0509,7.012,137.8017,0.3818
2025-03-12,Kwai Ads,Feed Ads,Campaign_044,AdGroup_090,Live Clip,New Users,Low Efficiency,14547,385,14,2425.93,815.3,0.0265,0.0364,6.3011,173.2807,0.3361
2025-03-13,Kwai Ads,Feed Ads,Campaign_044,AdGroup_066,Live Clip,New Users,Low Efficiency,28145,638,32,4213.66,1717.66,0.0227,0.0502,6.6045,131.6769,0.4076
2025-03-14,Kwai Ads,Feed Ads,Campaign_044,AdGroup_021,Live Clip,New Users,Low Efficiency,12182,284,12,2086.67,626.34,0.0233,0.0423,7.3474,173.8892,0.3002
2025-03-15,Kwai Ads,Feed Ads,Campaign_044,AdGroup_056,Live Clip,New Users,Low Efficiency,20171,475,18,3034.83,1035.58,0.0235,0.0379,6.3891,168.6017,0.3412
2025-03-16,Kwai Ads,Feed Ads,Campaign_044,AdGroup_018,Live Clip,New Users,Low Efficiency,20904,500,20,3079.49,1066.96,0.0239,0.04,6.159,153.9745,0.3465
2025-03-17,Kwai Ads,Feed Ads,Campaign_044,AdGroup_062,Live Clip,New Users,Low Efficiency,17215,485,20,3450.57,1112.41,0.0282,0.0412,7.1146,172.5285,0.3224
2025-03-18,Kwai Ads,Feed Ads,Campaign_044,AdGroup_010,Live Clip,New Users,Low Efficiency,29118,672,30,5128.46,1516.41,0.0231,0.0446,7.6316,170.9487,0.2957
2025-03-19,Kwai Ads,Feed Ads,Campaign_044,AdGroup_074,Live Clip,New Users,Low Efficiency,16889,399,15,2603.78,794.4,0.0236,0.0376,6.5258,173.5853,0.3051
2025-03-20,Kwai Ads,Feed Ads,Campaign_044,AdGroup_020,Live Clip,New Users,Low Efficiency,14249,389,16,3550.38,705.32,0.0273,0.0411,9.1269,221.8988,0.1987
2025-03-21,Kwai Ads,Feed Ads,Campaign_044,AdGroup_058,Live Clip,New Users,Low Efficiency,15371,406,20,2982.98,1165.68,0.0264,0.0493,7.3472,149.149,0.3908
2025-03-22,Kwai Ads,Feed Ads,Campaign_044,AdGroup_079,Live Clip,New Users,Low Efficiency,16981,396,17,2787.78,855.41,0.0233,0.0429,7.0398,163.9871,0.3068
2025-03-23,Kwai Ads,Feed Ads,Campaign_044,AdGroup_046,Live Clip,New Users,Low Efficiency,11418,273,12,1918.04,662.9,0.0239,0.044,7.0258,159.8367,0.3456
2025-03-24,Kwai Ads,Feed Ads,Campaign_044,AdGroup_074,Live Clip,New Users,Low Efficiency,12301,340,14,2104.83,796.41,0.0276,0.0412,6.1907,150.345,0.3784
2025-03-25,Kwai Ads,Feed Ads,Campaign_044,AdGroup_006,Live Clip,New Users,Low Efficiency,17874,415,20,2778.43,1145.45,0.0232,0.0482,6.695,138.9215,0.4123
2025-03-26,Kwai Ads,Feed Ads,Campaign_044,AdGroup_072,Live Clip,New Users,Low Efficiency,19339,461,23,2899.09,1309.33,0.0238,0.0499,6.2887,126.0474,0.4516
2025-03-27,Kwai Ads,Feed Ads,Campaign_044,AdGroup_029,Live Clip,New Users,Low Efficiency,16021,454,19,2884.82,1043.18,0.0283,0.0419,6.3542,151.8326,0.3616
2025-03-28,Kwai Ads,Feed Ads,Campaign_044,AdGroup_058,Live Clip,New Users,Low Efficiency,9065,229,9,1518.89,453.51,0.0253,0.0393,6.6327,168.7656,0.2986
2025-03-29,Kwai Ads,Feed Ads,Campaign_044,AdGroup_079,Live Clip,New Users,Low Efficiency,17148,482,21,3561.88,1103.11,0.0281,0.0436,7.3898,169.6133,0.3097
2025-03-30,Kwai Ads,Feed Ads,Campaign_044,AdGroup_006,Live Clip,New Users,Low Efficiency,14678,352,16,2265.17,885.13,0.024,0.0455,6.4351,141.5731,0.3908
2025-03-31,Kwai Ads,Feed Ads,Campaign_044,AdGroup_066,Live Clip,New Users,Low Efficiency,18626,494,21,3294.45,1065.05,0.0265,0.0425,6.6689,156.8786,0.3233
2025-01-01,Tencent Ads,Splash Ads,Campaign_045,AdGroup_043,Short Video,New Users,Stable,25202,1388,118,6780.26,7613.16,0.0551,0.085,4.8849,57.4598,1.1228
